Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00,Data Source,Case_00 : TMD : GAGARINSAT_V1_CASE_00
Element,GAGARINSAT_V1_CASE_00,Element,Body_plate_1,Element,Body_plate_2,Element,Electronic_Box,Element,IR_TEL,Element,IR_TEL_CCD,Element,IR_TEL_LENS,Element,IR_TEL_OBJ,Element,IR_TEL_STR,Element,MLI,Element,Solar_Panles_xPlus
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature
0.0,20.789315780261195,0.0,51.39706257905688,0.0,43.4690983895422,0.0,51.79159477798493,0.0,38.917956405197444,0.0,41.23279591455771,0.0,34.63428907016093,0.0,34.63379154217554,0.0,39.18997310094151,0.0,1.504849594015892,0.0,-5.910445464573974
605.9285888671875,16.812703409131284,605.9285888671875,50.68717093710778,605.9285888671875,41.13799974658788,605.9285888671875,50.03719919938933,605.9285888671875,36.82503761168973,605.9285888671875,39.27104666657924,605.9285888671875,32.526835726208404,605.9285888671875,32.526711459310114,605.9285888671875,37.03662538884969,605.9285888671875,-0.8442296456505815,605.9285888671875,-15.936159638763497
1211.857177734375,31.207319979168737,1211.857177734375,50.260008980710346,1211.857177734375,39.823915708317934,1211.857177734375,49.921692298269285,1211.857177734375,34.64261991157938,1211.857177734375,36.82048111509473,1211.857177734375,30.390540487834723,1211.857177734375,30.39032788647659,1211.857177734375,34.97189601825211,1211.857177734375,33.05288864018656,1211.857177734375,11.175108539355383
1817.7857666015625,41.243219037772604,1817.7857666015625,50.357800709388286,1817.7857666015625,40.726212407779386,1817.7857666015625,50.762814398860414,1817.7857666015625,34.366681926856515,1817.7857666015625,36.55112703052455,1817.7857666015625,29.724438085862207,1817.7857666015625,29.725964975684036,1817.7857666015625,34.82200320216649,1817.7857666015625,49.34325741365349,1817.7857666015625,34.587769834400085
2423.71435546875,46.013456982988345,2423.71435546875,50.50601381621921,2423.71435546875,42.17245527361855,2423.71435546875,51.73012147131174,2423.71435546875,35.445904695821866,2423.71435546875,37.38410900517298,2423.71435546875,30.860640786925185,2423.71435546875,30.862939808911257,2423.71435546875,36.00464311170084,2423.71435546875,53.48217334379567,2423.71435546875,47.67940043443559
3029.6429443359375,48.13702478132514,3029.6429443359375,50.61791959242124,3029.6429443359375,43.549380436540865,3029.6429443359375,52.2236374073316,3029.6429443359375,37.75776658787263,3029.6429443359375,38.44514049136272,3029.6429443359375,35.011180819462076,3029.6429443359375,35.01664894010832,3029.6429443359375,38.32736910938772,3029.6429443359375,54.36044199495195,3029.6429443359375,53.47516177593026
3635.571533203125,49.9611618458158,3635.571533203125,50.864407143166105,3635.571533203125,45.2638917673065,3635.571533203125,52.77936645070905,3635.571533203125,40.6030124126083,3635.571533203125,40.33214092828392,3635.571533203125,39.267471009424,3635.571533203125,39.26797670348688,3635.571533203125,41.18148353646563,3635.571533203125,55.830879298318905,3635.571533203125,56.92560794593874
4241.5001220703125,47.78128403483537,4241.5001220703125,51.37754919434817,4241.5001220703125,46.87654350971307,4241.5001220703125,53.81195327621956,4241.5001220703125,42.15885505236738,4241.5001220703125,42.23529658066505,4241.5001220703125,40.28999036386819,4241.5001220703125,40.28689349527921,4241.5001220703125,42.74254227945693,4241.5001220703125,42.70413631618773,4241.5001220703125,58.321745824406015
4847.4287109375,39.74955108759151,4847.4287109375,51.978996258050735,4847.4287109375,47.74598083702315,4847.4287109375,55.302154534306396,4847.4287109375,43.0249631260375,4847.4287109375,43.94561963963013,4847.4287109375,40.13946982958399,4847.4287109375,40.13747907354122,4847.4287109375,43.526633157974516,4847.4287109375,18.64260476765718,4847.4287109375,47.09981304137033
5453.3572998046875,26.867897661056627,5453.3572998046875,51.974731247724655,5453.3572998046875,46.06552244619933,5453.3572998046875,53.74355113689904,5453.3572998046875,41.288196751068284,5453.3572998046875,43.38706304973826,5453.3572998046875,37.10036772194509,5453.3572998046875,37.09970320437822,5453.3572998046875,41.63581461167084,5453.3572998046875,4.654477469935852,5453.3572998046875,11.54297349989548
6059.28564453125,20.824484234812875,6059.28564453125,51.455996775772206,6059.28564453125,43.51756071797033,6059.28564453125,51.844283248341185,6059.28564453125,38.963194466423246,6059.28564453125,41.279037706124726,6059.28564453125,34.67738040884196,6059.28564453125,34.6768827232798,6059.28564453125,39.235425654327905,6059.28564453125,1.541300315801591,6059.28564453125,-5.90806759684721
